462.libquantum,20720,977.325407,21.200718,0,S,,,,,,"ref iteration #10"
464.h264ref,22130,310.325414,71.312239,0,S,,,,,,"ref iteration #1"
464.h264ref,22130,310.051804,71.375169,0,S,,,,,,"ref iteration #2"
464.h264ref,22130,310.287273,71.321005,0,S,,,,,,"ref iteration #3"
464.h264ref,22130,310.18466,71.344598,0,S,,,,,,"ref iteration #4"
464.h264ref,22130,311.140054,71.125526,0,S,,,,,,"ref iteration #5"
464.h264ref,22130,310.685517,71.229584,0,S,,,,,,"ref iteration #6"
464.h264ref,22130,310.71512,71.222797,0,S,,,,,,"ref iteration #7"
464.h264ref,22130,310.245619,71.33058,0,S,,,,,,"ref iteration #8"
464.h264ref,22130,310.763596,71.211687,0,S,,,,,,"ref iteration #9"
464.h264ref,22130,310.524418,71.266537,1,S,,,,,,"ref iteration #10"
471.omnetpp,6250,270.605225,23.096376,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,270.711115,23.087342,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,275.346216,22.698696,0,S,,,,,,"ref iteration #3"
471.omnetpp,6250,275.453535,22.689852,0,S,,,,,,"ref iteration #4"
471.omnetpp,6250,275.338557,22.699327,0,S,,,,,,"ref iteration #5"
471.omnetpp,6250,273.289897,22.869488,1,S,,,,,,"ref iteration #6"
471.omnetpp,6250,272.546141,22.931897,0,S,,,,,,"ref iteration #7"
471.omnetpp,6250,271.230108,23.043165,0,S,,,,,,"ref iteration #8"
471.omnetpp,6250,273.402206,22.860094,0,S,,,,,,"ref iteration #9"
471.omnetpp,6250,271.004628,23.062337,0,S,,,,,,"ref iteration #10"
473.astar,7020,255.293678,27.497743,0,S,,,,,,"ref iteration #1"
473.astar,7020,254.496889,27.583834,0,S,,,,,,"ref iteration #2"
473.astar,7020,255.619376,27.462707,0,S,,,,,,"ref iteration #3"
473.astar,7020,255.701564,27.45388,0,S,,,,,,"ref iteration #4"
473.astar,7020,257.224503,27.291335,0,S,,,,,,"ref iteration #5"
473.astar,7020,256.861929,27.329858,0,S,,,,,,"ref iteration #6"
473.astar,7020,256.473036,27.371298,1,S,,,,,,"ref iteration #7"
473.astar,7020,255.506389,27.474851,0,S,,,,,,"ref iteration #8"
473.astar,7020,256.971525,27.318202,0,S,,,,,,"ref iteration #9"
473.astar,7020,257.337373,27.279365,0,S,,,,,,"ref iteration #10"
483.xalancbmk,6900,157.870473,43.706716,0,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,159.0528,43.38182,0,S,,,,,,"ref iteration #2"
483.xalancbmk,6900,158.51617,43.528682,0,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,158.584787,43.509848,0,S,,,,,,"ref iteration #4"
483.xalancbmk,6900,159.617592,43.228318,0,S,,,,,,"ref iteration #5"
483.xalancbmk,6900,158.390775,43.563143,0,S,,,,,,"ref iteration #6"
483.xalancbmk,6900,158.4592,43.544332,0,S,,,,,,"ref iteration #7"
483.xalancbmk,6900,158.694838,43.479675,0,S,,,,,,"ref iteration #8"
483.xalancbmk,6900,158.095466,43.644515,0,S,,,,,,"ref iteration #9"
483.xalancbmk,6900,158.532855,43.524101,1,S,,,,,,"ref iteration #10"

"Selected Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,300.900446,32.469211,1,S,,,,,NR,"SelectedIteration (base #1)"
401.bzip2,9650,388.573324,24.834438,1,S,,,,,NR,"SelectedIteration (base #5)"
403.gcc,8050,183.873938,43.779995,1,S,,,,,NR,"SelectedIteration (base #2)"
429.mcf,9120,180.166956,50.619715,1,S,,,,,NR,"SelectedIteration (base #8)"
445.gobmk,10490,315.820059,33.215116,1,S,,,,,NR,"SelectedIteration (base #2)"
456.hmmer,9330,213.822372,43.634349,1,S,,,,,NR,"SelectedIteration (base #8)"
458.sjeng,12100,374.366631,32.321257,1,S,,,,,NR,"SelectedIteration (base #6)"
462.libquantum,20720,932.417051,22.221816,1,S,,,,,NR,"SelectedIteration (base #1)"
464.h264ref,22130,310.524418,71.266537,1,S,,,,,NR,"SelectedIteration (base #10)"
471.omnetpp,6250,273.289897,22.869488,1,S,,,,,NR,"SelectedIteration (base #6)"
473.astar,7020,256.473036,27.371298,1,S,,,,,NR,"SelectedIteration (base #7)"
483.xalancbmk,6900,158.532855,43.524101,1,S,,,,,NR,"SelectedIteration (base #10)"

SPECint_base2006,35.194657,,35.194657
SPECint2006,"Not Run",,,,,,,"Not Run"

"Run number:",272

"Hardware Vendor:",
"Hardware Model:",
"Date tested:",Jun-2025
"CPU2006 License:",0
"Test sponsor:",
"Tested by:",
"Hardware avail:",Dec-9999
"Software avail:",Mar-2008


HARDWARE

"CPU Name"," "
"CPU Characteristics"," "
"CPU MHz"," "
FPU," "
"CPU(s) enabled"," cores,  chips,  cores/chip,  threads/core"
"CPU(s) orderable"," "
"Primary Cache"," "
"Secondary Cache"," "
"L3 Cache"," "
"Other Cache"," "
Memory," "
"Disk Subsystem"," "
"Other Hardware"," "

SOFTWARE

"Operating System","QEMU AArch64 Usermode"
Compiler,clang
"Auto Parallel",No
"File System"," "
"System State"," "
"Base Pointers",64-bit
"Peak Pointers","Not Applicable"
"Other Software",None

"Submit Notes"

"The config file option 'submit' was used."

"Base Compiler Invocation"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Portability Flags"
400.perlbench," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX_X64"
401.bzip2," -DSPEC_CPU_LP64"
403.gcc," -DSPEC_CPU_LP64"
429.mcf," -DSPEC_CPU_LP64"
445.gobmk," -DSPEC_CPU_LP64"
456.hmmer," -DSPEC_CPU_LP64"
458.sjeng," -DSPEC_CPU_LP64"
462.libquantum," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"
464.h264ref," -DSPEC_CPU_LP64"
471.omnetpp," -DSPEC_CPU_LP64"
473.astar," -DSPEC_CPU_LP64"
483.xalancbmk," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"

"Base Optimization Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Other Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Forbidden Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Unknown Flags"
400.perlbench," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
401.bzip2," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
403.gcc," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
429.mcf," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
445.gobmk," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
456.hmmer," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
458.sjeng," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
462.libquantum," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
464.h264ref," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -fsigned-char"," -Wno-int-conversion"," -fsigned-char"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
471.omnetpp," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," -Wno-int-conversion"," -Wno-int-conversion"," -unwindlib=libunwind"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=c++98"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
473.astar," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=c++98"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
483.xalancbmk," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," -Wno-int-conversion"," -Wno-int-conversion"," -unwindlib=libunwind"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=c++98"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"

"Peak Compiler Invocation"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Portability Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Optimization Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Other Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Forbidden Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Unknown Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

ERRORS

##############################################################################
"#   INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN  #"
"#                                                                            #"
"# 'reportable' flag not set during run                                       #"
"# Unknown flags were used! See                                               #"
"#      http://www.spec.org/cpu2006/Docs/runspec.html#flagsurl                #"
"# for information about how to get rid of this error.                        #"
"#                                                                            #"
"#   INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN  #"
##############################################################################
----------------
"For questions about","this result, please","contact the tester.",
"For other inquiries,","please contact",webmaster@spec.org.,
"Copyright 2006-2008 Standard","Performance Evaluation",Corporation,
"Tested with SPEC CPU2006 ","v1.1.  Report","generated on ","Fri Jun 27 17:18:33 2025","by SPEC CPU2006 CSV","formatter v6128."
