445.gobmk,10490,1530.260472,6.855042,1,S,,,,,,"ref iteration #2"
445.gobmk,10490,1533.583254,6.840189,0,S,,,,,,"ref iteration #3"
445.gobmk,10490,1526.233824,6.873128,0,S,,,,,,"ref iteration #4"
445.gobmk,10490,1527.006538,6.86965,0,S,,,,,,"ref iteration #5"
445.gobmk,10490,1528.614937,6.862421,0,S,,,,,,"ref iteration #6"
445.gobmk,10490,1529.093761,6.860273,0,S,,,,,,"ref iteration #7"
445.gobmk,10490,1530.580458,6.853609,0,S,,,,,,"ref iteration #8"
445.gobmk,10490,1530.361435,6.85459,0,S,,,,,,"ref iteration #9"
445.gobmk,10490,1526.63039,6.871342,0,S,,,,,,"ref iteration #10"
456.hmmer,9330,1329.464452,7.017863,1,S,,,,,,"ref iteration #1"
456.hmmer,9330,1329.996635,7.015055,0,S,,,,,,"ref iteration #2"
456.hmmer,9330,1327.525437,7.028114,0,S,,,,,,"ref iteration #3"
456.hmmer,9330,1327.847918,7.026407,0,S,,,,,,"ref iteration #4"
456.hmmer,9330,1332.199897,7.003453,0,S,,,,,,"ref iteration #5"
456.hmmer,9330,1327.605075,7.027692,0,S,,,,,,"ref iteration #6"
456.hmmer,9330,1328.873907,7.020982,0,S,,,,,,"ref iteration #7"
456.hmmer,9330,1332.937361,6.999579,0,S,,,,,,"ref iteration #8"
456.hmmer,9330,1326.065328,7.035852,0,S,,,,,,"ref iteration #9"
456.hmmer,9330,1331.214085,7.00864,0,S,,,,,,"ref iteration #10"
458.sjeng,12100,2639.642092,4.583955,0,S,,,,,,"ref iteration #1"
458.sjeng,12100,2649.848912,4.566298,0,S,,,,,,"ref iteration #2"
458.sjeng,12100,2645.123362,4.574456,0,S,,,,,,"ref iteration #3"
458.sjeng,12100,2639.493638,4.584213,0,S,,,,,,"ref iteration #4"
458.sjeng,12100,2640.538314,4.582399,1,S,,,,,,"ref iteration #5"
458.sjeng,12100,2645.104333,4.574489,0,S,,,,,,"ref iteration #6"
458.sjeng,12100,2638.323904,4.586245,0,S,,,,,,"ref iteration #7"
458.sjeng,12100,2632.304749,4.596732,0,S,,,,,,"ref iteration #8"
458.sjeng,12100,2638.331954,4.586231,0,S,,,,,,"ref iteration #9"
458.sjeng,12100,2647.566086,4.570235,0,S,,,,,,"ref iteration #10"
462.libquantum,20720,1267.745129,16.343979,0,S,,,,,,"ref iteration #1"
462.libquantum,20720,1214.139282,17.065587,0,S,,,,,,"ref iteration #2"
462.libquantum,20720,1236.192218,16.761147,0,S,,,,,,"ref iteration #3"
462.libquantum,20720,1218.035426,17.010999,0,S,,,,,,"ref iteration #4"
462.libquantum,20720,1246.692166,16.619981,0,S,,,,,,"ref iteration #5"
462.libquantum,20720,1222.861807,16.943861,0,S,,,,,,"ref iteration #6"
462.libquantum,20720,1224.534924,16.92071,0,S,,,,,,"ref iteration #7"
462.libquantum,20720,1229.057283,16.858449,0,S,,,,,,"ref iteration #8"
462.libquantum,20720,1251.806546,16.552078,0,S,,,,,,"ref iteration #9"
462.libquantum,20720,1231.838694,16.820384,1,S,,,,,,"ref iteration #10"
464.h264ref,22130,2019.331902,10.95907,1,S,,,,,,"ref iteration #1"
464.h264ref,22130,2022.418804,10.942343,0,S,,,,,,"ref iteration #2"
464.h264ref,22130,2021.384092,10.947944,0,S,,,,,,"ref iteration #3"
464.h264ref,22130,2016.737754,10.973167,0,S,,,,,,"ref iteration #4"
464.h264ref,22130,2017.527651,10.968871,0,S,,,,,,"ref iteration #5"
464.h264ref,22130,2016.363083,10.975206,0,S,,,,,,"ref iteration #6"
464.h264ref,22130,2023.414149,10.93696,0,S,,,,,,"ref iteration #7"
464.h264ref,22130,2019.291471,10.95929,0,S,,,,,,"ref iteration #8"
464.h264ref,22130,2019.533691,10.957975,0,S,,,,,,"ref iteration #9"
464.h264ref,22130,2016.926254,10.972141,0,S,,,,,,"ref iteration #10"
471.omnetpp,6250,1837.622903,3.401133,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,1844.096443,3.389194,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,1868.19245,3.34548,0,S,,,,,,"ref iteration #3"
471.omnetpp,6250,1850.278977,3.377869,0,S,,,,,,"ref iteration #4"
471.omnetpp,6250,1854.147709,3.370821,0,S,,,,,,"ref iteration #5"
471.omnetpp,6250,1851.242304,3.376111,1,S,,,,,,"ref iteration #6"
471.omnetpp,6250,1838.072429,3.400301,0,S,,,,,,"ref iteration #7"
471.omnetpp,6250,1861.519936,3.357471,0,S,,,,,,"ref iteration #8"
471.omnetpp,6250,1854.915017,3.369427,0,S,,,,,,"ref iteration #9"
471.omnetpp,6250,1847.573513,3.382815,0,S,,,,,,"ref iteration #10"
473.astar,7020,1423.715127,4.930762,0,S,,,,,,"ref iteration #1"
473.astar,7020,1430.769564,4.90645,0,S,,,,,,"ref iteration #2"
473.astar,7020,1428.11889,4.915557,0,S,,,,,,"ref iteration #3"
473.astar,7020,1424.44816,4.928224,0,S,,,,,,"ref iteration #4"
473.astar,7020,1467.603368,4.783309,0,S,,,,,,"ref iteration #5"
473.astar,7020,1412.151914,4.971137,0,S,,,,,,"ref iteration #6"
473.astar,7020,1416.317756,4.956515,0,S,,,,,,"ref iteration #7"
473.astar,7020,1422.749665,4.934108,0,S,,,,,,"ref iteration #8"
473.astar,7020,1423.933373,4.930006,1,S,,,,,,"ref iteration #9"
473.astar,7020,1421.938149,4.936924,0,S,,,,,,"ref iteration #10"
483.xalancbmk,6900,1129.59512,6.108383,1,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,1131.211936,6.099653,0,S,,,,,,"ref iteration #2"
483.xalancbmk,6900,1124.302999,6.137136,0,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,1125.196764,6.132261,0,S,,,,,,"ref iteration #4"
483.xalancbmk,6900,1128.718452,6.113128,0,S,,,,,,"ref iteration #5"
483.xalancbmk,6900,1130.472994,6.10364,0,S,,,,,,"ref iteration #6"
483.xalancbmk,6900,1128.705017,6.1132,0,S,,,,,,"ref iteration #7"
483.xalancbmk,6900,1129.949784,6.106466,0,S,,,,,,"ref iteration #8"
483.xalancbmk,6900,1123.381687,6.142169,0,S,,,,,,"ref iteration #9"
483.xalancbmk,6900,1130.346542,6.104323,0,S,,,,,,"ref iteration #10"

"Selected Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,1750.668765,5.580724,1,S,,,,,NR,"SelectedIteration (base #6)"
401.bzip2,9650,1710.231996,5.642509,1,S,,,,,NR,"SelectedIteration (base #6)"
403.gcc,8050,1266.329424,6.356956,1,S,,,,,NR,"SelectedIteration (base #8)"
429.mcf,9120,3114.255104,2.928469,1,S,,,,,NR,"SelectedIteration (base #8)"
445.gobmk,10490,1530.260472,6.855042,1,S,,,,,NR,"SelectedIteration (base #2)"
456.hmmer,9330,1329.464452,7.017863,1,S,,,,,NR,"SelectedIteration (base #1)"
458.sjeng,12100,2640.538314,4.582399,1,S,,,,,NR,"SelectedIteration (base #5)"
462.libquantum,20720,1231.838694,16.820384,1,S,,,,,NR,"SelectedIteration (base #10)"
464.h264ref,22130,2019.331902,10.95907,1,S,,,,,NR,"SelectedIteration (base #1)"
471.omnetpp,6250,1851.242304,3.376111,1,S,,,,,NR,"SelectedIteration (base #6)"
473.astar,7020,1423.933373,4.930006,1,S,,,,,NR,"SelectedIteration (base #9)"
483.xalancbmk,6900,1129.59512,6.108383,1,S,,,,,NR,"SelectedIteration (base #1)"

SPECint_base2006,6.053595,,6.053595
SPECint2006,"Not Run",,,,,,,"Not Run"

"Run number:",284

"Hardware Vendor:",
"Hardware Model:",
"Date tested:",Jul-2025
"CPU2006 License:",0
"Test sponsor:",
"Tested by:",
"Hardware avail:",Dec-9999
"Software avail:",Mar-2008


HARDWARE

"CPU Name"," "
"CPU Characteristics"," "
"CPU MHz"," "
FPU," "
"CPU(s) enabled"," cores,  chips,  cores/chip,  threads/core"
"CPU(s) orderable"," "
"Primary Cache"," "
"Secondary Cache"," "
"L3 Cache"," "
"Other Cache"," "
Memory," "
"Disk Subsystem"," "
"Other Hardware"," "

SOFTWARE

"Operating System","QEMU AArch64 Usermode"
Compiler,clang
"Auto Parallel",No
"File System"," "
"System State"," "
"Base Pointers",64-bit
"Peak Pointers","Not Applicable"
"Other Software",None

"Submit Notes"

"The config file option 'submit' was used."

"Base Compiler Invocation"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Portability Flags"
400.perlbench," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX_X64"
401.bzip2," -DSPEC_CPU_LP64"
403.gcc," -DSPEC_CPU_LP64"
429.mcf," -DSPEC_CPU_LP64"
445.gobmk," -DSPEC_CPU_LP64"
456.hmmer," -DSPEC_CPU_LP64"
458.sjeng," -DSPEC_CPU_LP64"
462.libquantum," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"
464.h264ref," -DSPEC_CPU_LP64"
471.omnetpp," -DSPEC_CPU_LP64"
473.astar," -DSPEC_CPU_LP64"
483.xalancbmk," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"

"Base Optimization Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Other Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Forbidden Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Unknown Flags"
400.perlbench," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
401.bzip2," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
403.gcc," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
429.mcf," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
445.gobmk," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
456.hmmer," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
458.sjeng," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
462.libquantum," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
464.h264ref," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -fsigned-char"," -Wno-int-conversion"," -fsigned-char"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
471.omnetpp," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," -Wno-int-conversion"," -Wno-int-conversion"," -unwindlib=libunwind"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=c++98"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
473.astar," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=c++98"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"
483.xalancbmk," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang++"," -Wno-int-conversion"," -Wno-int-conversion"," -unwindlib=libunwind"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=c++98"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -unwindlib=libunwind"

"Peak Compiler Invocation"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Portability Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Optimization Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Other Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Forbidden Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Peak Unknown Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

ERRORS

##############################################################################
"#   INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN  #"
"#                                                                            #"
"# 'reportable' flag not set during run                                       #"
"# Unknown flags were used! See                                               #"
"#      http://www.spec.org/cpu2006/Docs/runspec.html#flagsurl                #"
"# for information about how to get rid of this error.                        #"
"#                                                                            #"
"#   INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN INVALID RUN  #"
##############################################################################
----------------
"For questions about","this result, please","contact the tester.",
"For other inquiries,","please contact",webmaster@spec.org.,
"Copyright 2006-2008 Standard","Performance Evaluation",Corporation,
"Tested with SPEC CPU2006 ","v1.1.  Report","generated on ","Sun Jul 13 00:58:34 2025","by SPEC CPU2006 CSV","formatter v6128."
