valid,0

"Full Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
400.perlbench,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
401.bzip2,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
403.gcc,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
429.mcf,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
445.gobmk,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
456.hmmer,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
458.sjeng,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
462.libquantum,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
464.h264ref,,,,,NR,,,,,NR
471.omnetpp,6250,241.203819,25.911696,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,245.141372,25.495492,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,242.753482,25.746284,1,S,,,,,,"ref iteration #3"
471.omnetpp,6250,242.031922,25.82304,0,S,,,,,,"ref iteration #4"
471.omnetpp,6250,242.440628,25.779508,0,S,,,,,,"ref iteration #5"
471.omnetpp,6250,243.881482,25.627202,0,S,,,,,,"ref iteration #6"
471.omnetpp,6250,244.912261,25.519343,0,S,,,,,,"ref iteration #7"
471.omnetpp,6250,241.34042,25.89703,0,S,,,,,,"ref iteration #8"
471.omnetpp,6250,246.197304,25.386143,0,S,,,,,,"ref iteration #9"
471.omnetpp,6250,241.588322,25.870456,0,S,,,,,,"ref iteration #10"
473.astar,7020,254.096085,27.627344,0,S,,,,,,"ref iteration #1"
473.astar,7020,254.620959,27.570393,1,S,,,,,,"ref iteration #2"
473.astar,7020,253.754206,27.664566,0,S,,,,,,"ref iteration #3"
473.astar,7020,254.471565,27.586579,0,S,,,,,,"ref iteration #4"
473.astar,7020,254.253687,27.610219,0,S,,,,,,"ref iteration #5"
473.astar,7020,254.762843,27.555039,0,S,,,,,,"ref iteration #6"
